Site,Quadrat,Height,Latitude,Longitude,Day,Month,Year,Slope,Aspect,Substrate,Relief,Observer,Species Code,Square,Measurement,Measurement Type,Group,Classification,Size,Distinctive trait,Common name,Vocabulary,Unique Identifier,Name,CATAMI Unique Identifier,CATAMI Name,CATAMI Version
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FUSP,19,1,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,1,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,2,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,3,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,4,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,5,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,8,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,9,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,11,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,12,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,17,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,18,0.1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,22,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SCLO,24,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,MYED,3,1,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,MYED,4,1,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,MYED,16,1,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,MYED,21,1,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,MYED,23,1,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SEBA,1,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SEBA,9,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SEBA,19,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,SEBA,21,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CLCI,4,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CLCI,10,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CLCI,11,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CLCI,18,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FUDI,7,1,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FUDI,14,1,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FUDI,20,3,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FUDI,24,3,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FUDI,25,2,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FU,8,1,Percent Cover,Brown Algae,Fucus sp.,NA,"Fucus, cannot identify to species",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FU,12,2,Percent Cover,Brown Algae,Fucus sp.,NA,"Fucus, cannot identify to species",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FU,13,3,Percent Cover,Brown Algae,Fucus sp.,NA,"Fucus, cannot identify to species",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,FU,18,1,Percent Cover,Brown Algae,Fucus sp.,NA,"Fucus, cannot identify to species",NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CHCR,9,1,Percent Cover,Erect Red Algae,Chondrus crispus,NA,"flat blade, fan like branching",Irish moss,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CHCR,10,1,Percent Cover,Erect Red Algae,Chondrus crispus,NA,"flat blade, fan like branching",Irish moss,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CO,17,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CO,18,0.1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CO,22,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,1,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,2,5,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,3,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,4,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,5,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,6,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,7,5,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,8,5,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,9,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,10,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,11,5,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,12,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,13,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,14,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,15,6,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,16,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,17,5,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,18,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,19,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,20,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,21,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,22,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,23,5,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,24,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,LILI,25,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,3,3,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,4,2,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,8,6,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,9,2,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,11,4,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,12,4,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,13,2,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,15,2,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,16,3,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,18,1,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,19,1,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,20,1,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,21,1,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,24,2,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,CF,25,6,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,TETE,7,1,Count,Gastropods,Tectura testudinalis,NA,"can have checkered, radiating lines",Plate Limpet,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,TETE,9,1,Count,Gastropods,Tectura testudinalis,NA,"can have checkered, radiating lines",Plate Limpet,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,TETE,11,1,Count,Gastropods,Tectura testudinalis,NA,"can have checkered, radiating lines",Plate Limpet,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,1,2,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,3,1,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,8,1,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,12,2,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,17,2,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,19,1,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,21,1,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,2,Mid,42.327773,-70.939615,26,6,2021,0,60,Cobble,Flat,Laura/Liana,PALO,23,1,Count,Crustaceans,Pagurus longicarpus,NA,hermit crab,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,5,1,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,8,1,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,9,2,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,10,2,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,13,1,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,14,3,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,15,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,19,1,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,FUSP,20,1,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,MAST,4,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,MAST,5,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,MAST,8,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,MAST,13,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,MAST,18,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,1,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,2,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,3,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,5,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,6,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,7,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,8,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,9,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,10,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,11,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,12,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Gallops,3,Mid,42.328054,-70.939819,26,6,2021,0,0,Gravel,Flat,McCollum,CLCI,13,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
